data_path,case_name
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_477,BRATS_477
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_135,BRATS_135
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_307,BRATS_307
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_320,BRATS_320
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_244,BRATS_244
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_055,BRATS_055
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_364,BRATS_364
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_051,BRATS_051
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_175,BRATS_175
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_188,BRATS_188
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_170,BRATS_170
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_059,BRATS_059
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_049,BRATS_049
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_345,BRATS_345
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_236,BRATS_236
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_253,BRATS_253
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_022,BRATS_022
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_314,BRATS_314
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_161,BRATS_161
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_277,BRATS_277
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_192,BRATS_192
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_414,BRATS_414
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_344,BRATS_344
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_258,BRATS_258
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_309,BRATS_309
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_150,BRATS_150
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_152,BRATS_152
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_100,BRATS_100
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_373,BRATS_373
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_088,BRATS_088
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_459,BRATS_459
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_331,BRATS_331
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_122,BRATS_122
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_484,BRATS_484
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_189,BRATS_189
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_072,BRATS_072
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_107,BRATS_107
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_349,BRATS_349
../../../data/brats2017_seg/BraTS2017_Training_Data/BRATS_436,BRATS_436
